product_id,product_name,category,brand,cost_price,selling_price
429,BrandE Shoes 429,Jeans,BrandC,1954.38,1920.58
430,BrandB Shoes 430,Shirt,BrandE,1973.75,699.28
431,BrandA Shorts 431,Shorts,BrandA,1565.61,841.31
432,BrandD Shirt 432,Sneakers,BrandC,853.24,640.05
433,BrandE Shirt 433,Shorts,BrandA,1799.51,2375.55
434,BrandA Jacket 434,Shorts,BrandA,312.19,1801
435,BrandC Skirt 435,Shirt,BrandE,1702.99,1308.92
436,BrandB Shoes 436,Shorts,BrandC,1847.71,1357.95
437,BrandD Shoes 437,Jacket,BrandB,893.65,2207.46
438,BrandB Shorts 438,Shirt,BrandE,1122.73,1072.22
439,BrandB Skirt 439,T-Shirt,BrandA,1417.02,760.27
440,BrandB Skirt 440,Jeans,BrandE,1541.46,1418.94
441,BrandA Skirt 441,Shorts,BrandE,1062.65,2870.85
442,BrandE Sweater 442,Jeans,BrandE,914.59,914.7
443,BrandC Jacket 443,T-Shirt,BrandB,860.74,913.7
444,BrandD Shorts 444,Shoes,BrandC,1680.69,1955.13
445,BrandA Shirt 445,Jeans,BrandB,509.94,2268.29
446,BrandA Skirt 446,Skirt,BrandB,1650.79,970.17
447,BrandA Skirt 447,Skirt,BrandC,1837.22,2378.55
448,BrandE Jeans 448,Dress,BrandE,1708.97,2357.07
449,BrandA T-Shirt 449,Sneakers,BrandB,1325.24,1045.19
450,BrandB Shorts 450,T-Shirt,BrandE,1030.24,2921.67
451,BrandC Jeans 451,Shorts,BrandE,765.21,1238.49
452,BrandA Sneakers 452,Shoes,BrandC,800.09,2966.32
453,BrandB Sweater 453,Dress,BrandB,992.87,433.37
454,BrandB Shorts 454,Skirt,BrandC,1204.57,425.55
455,BrandA T-Shirt 455,Shorts,BrandD,851.64,2653.43
456,BrandB Jeans 456,Shorts,BrandE,1380.78,2631.71
457,BrandA Jacket 457,Skirt,BrandB,1586.54,2615.95
458,BrandC Sneakers 458,T-Shirt,BrandE,746.53,1181.69
459,BrandD Sneakers 459,Jacket,BrandB,1984.49,1448.01
460,BrandD T-Shirt 460,T-Shirt,BrandA,955.52,2129.81
461,BrandA Sweater 461,T-Shirt,BrandE,1750.18,2044.79
462,BrandC Shorts 462,Jacket,BrandC,1499.8,1891.97
463,BrandA Shorts 463,Jeans,BrandE,725.53,1943.17
464,BrandD Shoes 464,Jacket,BrandC,1474.15,1145.51
465,BrandE Jacket 465,Shirt,BrandE,1619.73,2752.35
466,BrandE Sweater 466,Sneakers,BrandC,1234.58,2194.13
467,BrandB Shirt 467,T-Shirt,BrandD,1801.55,562.42
468,BrandC T-Shirt 468,Jacket,BrandD,540.43,2085.02
469,BrandA Jeans 469,Jeans,BrandD,1018.41,851.36
470,BrandC Sneakers 470,Sneakers,BrandB,941.72,849.68
471,BrandA Skirt 471,Sneakers,BrandE,783.96,2768.46
472,BrandD Sneakers 472,T-Shirt,BrandC,1669.53,1197.22
473,BrandC Jeans 473,Shirt,BrandA,354.69,1011.48
474,BrandD Shorts 474,T-Shirt,BrandE,1816.06,2487.42
475,BrandD Shoes 475,Sneakers,BrandE,1844.92,626.92
476,BrandA Skirt 476,Shirt,BrandD,866.86,1271.07
477,BrandD Shoes 477,Skirt,BrandE,1171.17,1743.9
478,BrandC Jeans 478,Sweater,BrandD,334.12,1902.6
479,BrandC T-Shirt 479,Shorts,BrandC,1880.46,1578.01
480,BrandE Shoes 480,Jacket,BrandA,395.74,2560.01
481,BrandE Shoes 481,Jeans,BrandC,334.95,1138.16
482,BrandB Jeans 482,Sneakers,BrandC,1592.3,2349.09
483,BrandC Jeans 483,Sweater,BrandD,1074.42,525.6
484,BrandE Sweater 484,Jeans,BrandD,1558.96,2289.12
485,BrandC Dress 485,Shoes,BrandA,563.72,2608.07
486,BrandB Shoes 486,Jeans,BrandC,858.31,716.62
487,BrandD Shirt 487,Jeans,BrandA,1788.6,2641.35
488,BrandE Shoes 488,T-Shirt,BrandA,1111.16,720.64
489,BrandB Sneakers 489,Jeans,BrandB,1691.57,2951.5
490,BrandC Dress 490,Jacket,BrandB,1408.04,848.89
491,BrandA Sneakers 491,Jeans,BrandC,1579.26,1510.93
492,BrandC Shirt 492,Jeans,BrandD,1132.12,2634.09
493,BrandA Shoes 493,Sneakers,BrandE,1678.98,931.39
494,BrandB Sweater 494,Dress,BrandC,1457.73,1258.74
495,BrandA Shoes 495,T-Shirt,BrandE,889.99,2220.59
496,BrandD T-Shirt 496,Sneakers,BrandD,1332.8,2416.16
497,BrandD Shirt 497,Shorts,BrandC,946.55,880.72
498,BrandE Jeans 498,Shirt,BrandB,326.05,2490.06
499,BrandE Shoes 499,Skirt,BrandA,1550.21,2375.26
500,BrandE Jacket 500,Shirt,BrandE,1193.14,402.99
501,BrandD Jacket 501,Shoes,BrandD,399.78,1464.76
502,BrandB Jeans 502,Skirt,BrandD,1277.56,823.35
503,BrandC Shirt 503,T-Shirt,BrandE,1056.86,1515.96
504,BrandE Shirt 504,Shoes,BrandA,562.62,2763.07
505,BrandA T-Shirt 505,Dress,BrandC,1531.36,2219.32
506,BrandD Shirt 506,Shirt,BrandA,1711.21,918.14
507,BrandC Shorts 507,Skirt,BrandC,1713,1492.79
508,BrandE Dress 508,Shirt,BrandE,717.41,680.46
509,BrandB Skirt 509,Sneakers,BrandA,1927.27,1728.06
510,BrandD Sweater 510,Skirt,BrandD,1090.01,1932.19
511,BrandE T-Shirt 511,Shirt,BrandA,1928.68,1365.17
512,BrandA Jacket 512,Dress,BrandC,660.88,1206.72
513,BrandB Jacket 513,Jeans,BrandB,893.2,1471.55
514,BrandC Shirt 514,Jacket,BrandC,1467.04,2763.37
515,BrandC Sneakers 515,Sweater,BrandB,1153.38,886.57
516,BrandC Shirt 516,Skirt,BrandB,1237.05,617.43
517,BrandA Sneakers 517,Dress,BrandB,1629.97,589.21
518,BrandB Jeans 518,Shirt,BrandD,1908,2874.29
519,BrandE Shoes 519,T-Shirt,BrandB,703.49,2747.59
520,BrandA T-Shirt 520,Skirt,BrandD,442.94,1437.96
521,BrandC Dress 521,Shirt,BrandB,771.42,2367.98
522,BrandC Dress 522,Shoes,BrandC,1699.31,2303.84
523,BrandE Dress 523,Sweater,BrandD,1057.07,694.91
524,BrandD Jacket 524,Jeans,BrandC,1915.36,2984.53
525,BrandA Sweater 525,Shirt,BrandC,1483.77,1093.48
526,BrandB T-Shirt 526,Dress,BrandC,1489.04,924.05
527,BrandE Shorts 527,Dress,BrandA,634.01,854.6
528,BrandE Shorts 528,Sneakers,BrandE,1636.13,705.04
529,BrandE T-Shirt 529,Jeans,BrandC,313.83,1589.91
530,BrandA Dress 530,Sneakers,BrandD,537.29,1711.53
531,BrandC Shorts 531,Jacket,BrandD,1953.39,583.55
532,BrandA Shirt 532,Jacket,BrandE,1883.96,1331.72
533,BrandB Shirt 533,T-Shirt,BrandE,1000.23,904.1
534,BrandA Skirt 534,Shorts,BrandA,388.28,1029.85
535,BrandD Sweater 535,Jeans,BrandD,649.29,1381.89
536,BrandD Shirt 536,Shorts,BrandE,951.31,581.15
537,BrandD Skirt 537,Shoes,BrandC,379.99,2297.89
538,BrandC Shoes 538,Sneakers,BrandA,1662.66,2553.02
539,BrandD T-Shirt 539,T-Shirt,BrandC,1652.29,2416.5
540,BrandE Shirt 540,Shoes,BrandE,965.65,2032.09
541,BrandA Skirt 541,Jacket,BrandA,1579.62,1169.44
542,BrandC Skirt 542,Jacket,BrandE,1964.01,2918.01
543,BrandB Sneakers 543,Skirt,BrandE,1593.82,2432.15
544,BrandE Shirt 544,Jacket,BrandB,793.66,1412.26
545,BrandB Shirt 545,Shoes,BrandD,686.08,1767.94
546,BrandA Shirt 546,Skirt,BrandD,732.35,993.07
547,BrandE Skirt 547,T-Shirt,BrandC,1452.08,1030.46
548,BrandB T-Shirt 548,Jacket,BrandB,329.79,798.12
549,BrandE Sneakers 549,Skirt,BrandA,1624.02,2807.7
550,BrandA Skirt 550,Skirt,BrandA,357.04,1289.2
551,BrandD Shoes 551,Jeans,BrandE,408.15,1990.12
552,BrandA Shirt 552,Sweater,BrandC,1342.58,531.31
553,BrandB Dress 553,Jacket,BrandD,1372.98,2668.04
554,BrandC Sneakers 554,Shirt,BrandB,1958.43,622.59
555,BrandA Sweater 555,Jacket,BrandE,1530.44,2622.82
556,BrandE Shoes 556,Jacket,BrandB,426.32,2176.23
557,BrandC Jeans 557,Dress,BrandC,1040.04,2444.97
558,BrandA Dress 558,Sneakers,BrandE,511.23,2970.58
559,BrandC T-Shirt 559,T-Shirt,BrandD,864.17,542.58
560,BrandE Skirt 560,Jacket,BrandB,1058.32,1093.02
561,BrandD Shirt 561,Dress,BrandD,1923.95,1183.5
562,BrandD T-Shirt 562,Sneakers,BrandA,1308.48,1835.21
563,BrandE Sneakers 563,Shirt,BrandB,825.76,2818.11
564,BrandC Dress 564,Sneakers,BrandB,1101.85,1862.7
565,BrandA Shorts 565,Skirt,BrandC,1606.03,2856.42
566,BrandA Jacket 566,Jeans,BrandC,1441.85,2410.51
567,BrandA Shirt 567,Skirt,BrandC,849.26,1888.09
568,BrandE Sweater 568,Dress,BrandA,1224.42,507.25
569,BrandE Dress 569,Sneakers,BrandC,923.12,2413.64
570,BrandD Shorts 570,Jeans,BrandA,415.23,1097.62
571,BrandB Sneakers 571,Sneakers,BrandA,857.19,1214.55
572,BrandA Shorts 572,Sweater,BrandA,661.47,400.3
573,BrandC Shorts 573,T-Shirt,BrandC,1474.53,2552.58
574,BrandC T-Shirt 574,Sneakers,BrandB,1657.65,2467.95
575,BrandA Skirt 575,T-Shirt,BrandE,1440.6,1985.07
576,BrandD Shorts 576,Shorts,BrandC,1319.66,1441.52
577,BrandC Shorts 577,Jacket,BrandB,669.33,846.81
578,BrandD Jeans 578,Dress,BrandB,1536.24,2148.14
579,BrandC Shorts 579,Jacket,BrandB,438.13,1589.72
580,BrandA T-Shirt 580,Shirt,BrandE,865.39,1824.56
581,BrandB Skirt 581,Dress,BrandE,1116.33,1382.93
582,BrandC Shorts 582,Shoes,BrandB,1373.35,2746.51
583,BrandC T-Shirt 583,Shirt,BrandB,782.42,782.62
584,BrandA Shorts 584,Jacket,BrandE,1604.4,1346.82
585,BrandA Shorts 585,Skirt,BrandD,814.06,2914.17
586,BrandC Sweater 586,Skirt,BrandC,583.33,2456.64
587,BrandD T-Shirt 587,Shorts,BrandA,1189.05,943.87
588,BrandA Shoes 588,Skirt,BrandA,314.04,1905.96
589,BrandE Jacket 589,Shorts,BrandC,936.95,1374.98
590,BrandD Shorts 590,Sneakers,BrandE,348.42,685.34
591,BrandA Sneakers 591,Shoes,BrandB,1526.79,855.01
592,BrandC Shorts 592,Skirt,BrandD,1367.74,1244.73
593,BrandE Shoes 593,Shirt,BrandC,526.99,1986.84
594,BrandE Shorts 594,Shirt,BrandA,1123.46,2905.25
595,BrandB Sneakers 595,Skirt,BrandD,1723.01,2741.18
596,BrandE Jacket 596,Sneakers,BrandA,330.91,673.71
597,BrandD Shirt 597,Jeans,BrandD,1120.71,1696.59
598,BrandD T-Shirt 598,Dress,BrandD,1913.15,2392.99
599,BrandA Jacket 599,Sweater,BrandB,939.3,1651.64
600,BrandB Skirt 600,Jeans,BrandB,945.28,2445.89
601,BrandB T-Shirt 601,Dress,BrandD,586.28,841.8
602,BrandE T-Shirt 602,Jeans,BrandA,1031.82,879.83
603,BrandE Sweater 603,Sweater,BrandC,1011.83,856.83
604,BrandB Jacket 604,Jeans,BrandE,1672.74,2055.65
605,BrandB Shoes 605,Dress,BrandC,943.15,2164.44
606,BrandB Shorts 606,Sneakers,BrandD,1784.11,1813.77
607,BrandE Skirt 607,Sneakers,BrandC,450.2,1055.87
608,BrandA Shoes 608,Shirt,BrandB,1532.94,1651.17
609,BrandB Skirt 609,Shorts,BrandB,1265.88,1489.2
610,BrandB T-Shirt 610,T-Shirt,BrandB,372.62,2232.36
611,BrandC T-Shirt 611,Skirt,BrandA,1567.92,535.83
612,BrandA Dress 612,Sneakers,BrandD,623.59,878.53
613,BrandB Shorts 613,Dress,BrandA,1795.41,980.55
614,BrandC Jacket 614,Jeans,BrandB,1791.6,2735.43
615,BrandA Shoes 615,Shoes,BrandB,1135.09,2282.67
616,BrandC Jeans 616,Dress,BrandA,1347.2,636.72
617,BrandC Sneakers 617,Jeans,BrandB,1447.36,2071.28
618,BrandC Sweater 618,Jacket,BrandC,869.56,1657.24
619,BrandE Sneakers 619,Sneakers,BrandD,1292.72,1074.53
620,BrandA Jeans 620,Skirt,BrandA,985.56,1770.79
621,BrandD Shirt 621,Skirt,BrandC,593.19,1073.58
622,BrandE Shirt 622,Jacket,BrandE,943.7,1170.07
623,BrandE Shorts 623,Jacket,BrandE,385.49,1785.89
624,BrandD Shorts 624,Shirt,BrandE,1024.84,2283.97
625,BrandC Shirt 625,Dress,BrandA,1540.03,1551.08
626,BrandD T-Shirt 626,Skirt,BrandD,1399.41,2602.54
627,BrandC Shorts 627,Dress,BrandE,928.41,955
628,BrandE Shorts 628,Dress,BrandE,1918.7,1194.95
629,BrandD Skirt 629,Dress,BrandA,1021.48,1097.56
630,BrandC Skirt 630,Dress,BrandB,1931.03,627.57
631,BrandE Sweater 631,Sweater,BrandC,310.23,638.37
632,BrandD Jacket 632,Shirt,BrandB,926.21,1317.46
633,BrandB Jeans 633,Jacket,BrandD,1089.49,704.59
634,BrandD Shirt 634,Shoes,BrandB,1945.82,530.75
635,BrandA Jeans 635,T-Shirt,BrandD,406.3,1583.39
636,BrandB Jeans 636,Jeans,BrandC,453.65,1915.71
637,BrandB Shorts 637,Jacket,BrandA,587.5,1593.11
638,BrandA Jacket 638,Skirt,BrandE,1069.6,2870.64
639,BrandA Skirt 639,Jacket,BrandD,1736.22,1903.35
640,BrandB Jacket 640,T-Shirt,BrandE,896.76,1177.71
641,BrandE Jacket 641,Sweater,BrandE,713.33,2667.99
642,BrandE Jeans 642,Sweater,BrandD,1977.86,510.67
643,BrandC Shoes 643,Skirt,BrandE,608.5,1832.71
644,BrandB Sneakers 644,Jeans,BrandE,1325.97,1250.36
645,BrandA Sweater 645,Shirt,BrandB,889.72,895.4
646,BrandB Shoes 646,Dress,BrandB,381.26,2339.59
647,BrandC Dress 647,Jacket,BrandA,1553.27,849.43
648,BrandE Jacket 648,Dress,BrandB,1726.39,2969.2
649,BrandA Shirt 649,Shorts,BrandC,342.06,1095.98
650,BrandE T-Shirt 650,Jeans,BrandC,375.42,1815.65
651,BrandD Shorts 651,Sneakers,BrandB,1905.95,2543.42
652,BrandE Jacket 652,Sneakers,BrandB,935.91,1877.47
653,BrandC Shorts 653,Jacket,BrandA,485.47,2735.72
654,BrandD Jeans 654,Shirt,BrandE,1815.12,1217.45
655,BrandE Dress 655,Skirt,BrandA,1276.54,2292.17
656,BrandB Skirt 656,Jeans,BrandE,1216.55,1543.04
657,BrandA Sneakers 657,Jeans,BrandD,557.74,1796.43
658,BrandD Shorts 658,Jeans,BrandB,735.09,669.55
659,BrandD Dress 659,Dress,BrandE,1253.4,1126.47
660,BrandE Jacket 660,Shorts,BrandD,950.14,2113.53
661,BrandD Sneakers 661,Sneakers,BrandE,1616.03,2403.8
662,BrandA Shorts 662,Sneakers,BrandB,318.37,2788.56
663,BrandB Shorts 663,Sweater,BrandC,566.77,514.24
664,BrandC Dress 664,Shorts,BrandE,1166.18,1403.42
665,BrandE Shorts 665,Skirt,BrandC,846.96,2919.21
666,BrandA Sneakers 666,Skirt,BrandE,585.34,1893.17
667,BrandC Dress 667,Skirt,BrandE,1688.49,2825.62
668,BrandB Jacket 668,Sneakers,BrandD,797.97,1442.89
669,BrandB Shirt 669,Dress,BrandD,1026.16,2602.46
670,BrandA Skirt 670,Sneakers,BrandB,799.39,875.14
671,BrandC Jacket 671,Skirt,BrandC,1490.57,995.57
672,BrandB Shorts 672,Sweater,BrandE,1016.61,509.7
673,BrandC Sneakers 673,Jeans,BrandE,1529.94,2072.37
674,BrandB Skirt 674,Sneakers,BrandE,1876.39,1552.06
675,BrandA Jacket 675,Jeans,BrandD,926.68,1791.89
676,BrandC Jacket 676,Dress,BrandD,999.81,2923.35
677,BrandD Shirt 677,Skirt,BrandB,938.73,941.15
678,BrandA Jeans 678,Jeans,BrandB,1484.84,2352.85
679,BrandA T-Shirt 679,Jeans,BrandA,848.64,1583.85
680,BrandB Dress 680,Sneakers,BrandB,312.47,2004.9
681,BrandA Skirt 681,Shoes,BrandB,1233.91,1939.54
682,BrandD Shirt 682,Shirt,BrandC,439.78,452.8
683,BrandD Shoes 683,Jacket,BrandA,730.4,1297.52
684,BrandA Shirt 684,Skirt,BrandA,1705.55,546.12
685,BrandE T-Shirt 685,Jeans,BrandB,461.99,1175.29
686,BrandE Shorts 686,Skirt,BrandD,1637.7,601.12
687,BrandA Jacket 687,Shorts,BrandA,1478.6,1267.93
688,BrandC Jeans 688,Jeans,BrandC,1940.68,1664.84
689,BrandD Shirt 689,Skirt,BrandD,1767.26,2550.2
690,BrandA Jacket 690,Skirt,BrandB,1591.52,2521.85
691,BrandE Sweater 691,Jacket,BrandD,746.48,610.14
692,BrandD T-Shirt 692,Jeans,BrandB,900.04,500.5
693,BrandA Jacket 693,Jacket,BrandB,370.99,2107.71
694,BrandB Shoes 694,Jeans,BrandB,1748.6,599.38
695,BrandC Jeans 695,Shoes,BrandC,1083.75,2132
696,BrandB Jacket 696,Sneakers,BrandC,700.3,2494.16
697,BrandC Shirt 697,T-Shirt,BrandC,1310.38,1692.06
698,BrandC Jacket 698,T-Shirt,BrandA,933.42,1218.97
699,BrandC Sweater 699,Jacket,BrandC,1893.48,535.32
700,BrandE Sweater 700,Shoes,BrandE,517.17,1048.67
701,BrandD Shirt 701,Sneakers,BrandA,984.64,829.59
702,BrandC Jeans 702,Shorts,BrandB,356.4,2452.13
703,BrandE Jacket 703,Sweater,BrandA,329.67,2753.15
704,BrandC Jacket 704,Skirt,BrandE,553.75,2158.3
705,BrandD Sneakers 705,Sneakers,BrandE,1122.73,721.57
706,BrandD Dress 706,Jacket,BrandE,1017.53,979.69
707,BrandC Skirt 707,Jacket,BrandB,1305.96,833.73
708,BrandC Shoes 708,Shirt,BrandE,1409.88,1001.05
709,BrandC Shirt 709,Sneakers,BrandA,574.57,2020.79
710,BrandE Jacket 710,Sweater,BrandA,1574.66,2631.65
711,BrandC Jacket 711,Dress,BrandC,617.36,2343.69
712,BrandB Shorts 712,Sweater,BrandC,1075.76,1889.9
713,BrandB Jeans 713,Sweater,BrandA,1859.58,821.61
714,BrandC Shirt 714,Skirt,BrandB,1567.01,2590.26
715,BrandE Dress 715,T-Shirt,BrandA,1664.52,2622.19
716,BrandA Sneakers 716,Shoes,BrandA,1073.63,980.57
717,BrandB T-Shirt 717,Sneakers,BrandD,1628.77,402.53
718,BrandA Shoes 718,Sneakers,BrandC,1788.88,2145.96
719,BrandC Shirt 719,Dress,BrandD,1584.35,2146.33
720,BrandB T-Shirt 720,Shoes,BrandD,1516.02,1996.95
721,BrandC T-Shirt 721,T-Shirt,BrandC,520.46,2773.78
722,BrandD Shoes 722,Sneakers,BrandB,1718.88,2756.21
723,BrandA Dress 723,Sweater,BrandA,1252.38,1209.87
724,BrandE Shoes 724,Shorts,BrandE,1088.88,753.26
725,BrandD Jeans 725,Shirt,BrandC,1373.2,1717.78
726,BrandA Jeans 726,Jacket,BrandC,594.03,935.23
727,BrandA Shirt 727,Dress,BrandB,584.24,2398.02
728,BrandA Shoes 728,T-Shirt,BrandB,398.82,2237.19
729,BrandD Shorts 729,Sweater,BrandA,1117.57,2130.51
730,BrandE T-Shirt 730,Skirt,BrandE,869.21,1672.51
731,BrandD Jeans 731,Shoes,BrandE,1421.86,2336.91
732,BrandE Jacket 732,Skirt,BrandD,900.95,2570.9
733,BrandE Sneakers 733,Shirt,BrandE,780.16,2335.85
734,BrandC Shorts 734,Shoes,BrandE,1217.06,2938.36
735,BrandB T-Shirt 735,Sweater,BrandD,610.91,2935.45
736,BrandB T-Shirt 736,Jacket,BrandA,1103.26,1902.5
737,BrandA Shirt 737,T-Shirt,BrandE,1338.13,479.48
738,BrandB Shoes 738,Sweater,BrandA,880.92,1668.62
739,BrandB Shoes 739,Skirt,BrandE,1013.23,540.93
740,BrandC Shoes 740,Sweater,BrandE,1962.99,1204.43
741,BrandC Shorts 741,Shoes,BrandD,698.44,2830.36
742,BrandD Shoes 742,Sweater,BrandA,747.31,1212.82
743,BrandE Jacket 743,T-Shirt,BrandC,1486.42,1411.28
744,BrandE Dress 744,Jeans,BrandC,1235.53,907.19
745,BrandC Sneakers 745,Sweater,BrandC,755.05,2611.32
746,BrandA Jacket 746,Shirt,BrandE,1140.45,2410.54
747,BrandA Sweater 747,T-Shirt,BrandD,1088.39,2451.15
748,BrandC T-Shirt 748,Sweater,BrandD,1053.59,1007.22
749,BrandC Sweater 749,Shoes,BrandD,755.53,1841.87
750,BrandD Shoes 750,Jeans,BrandA,336.05,2890.4
751,BrandC Dress 751,Dress,BrandD,1839.83,1079.94
752,BrandA Shorts 752,Dress,BrandB,1420.74,2081.26
753,BrandC Sneakers 753,Jeans,BrandA,1860.81,2502.71
754,BrandA Shirt 754,Jacket,BrandC,1216.56,1931.76
755,BrandD Shoes 755,Skirt,BrandE,1790.99,2791.49
756,BrandC Sneakers 756,Jeans,BrandC,1607.48,868.14
757,BrandD Jeans 757,Skirt,BrandA,1235.7,673.93
758,BrandE Jacket 758,Jeans,BrandE,1121.51,1473.85
759,BrandA Sweater 759,Shorts,BrandE,1377.22,427.97
760,BrandD Sweater 760,Sneakers,BrandD,1738.13,1734.19
761,BrandA Shorts 761,Sneakers,BrandB,1489.69,1566.71
762,BrandC Shirt 762,Jeans,BrandC,727.79,2330.07
763,BrandE Shirt 763,Jeans,BrandA,788.82,1378.38
764,BrandD Jacket 764,Shoes,BrandE,496.17,2032.55
765,BrandA Sneakers 765,Shoes,BrandA,503.34,638.24
766,BrandC Sweater 766,Dress,BrandD,411.75,2055.7
767,BrandC Jeans 767,Shirt,BrandD,1264.55,2045.64
768,BrandC Skirt 768,Jeans,BrandB,646.19,2074.62
769,BrandC Shoes 769,Skirt,BrandE,313.99,1382.99
770,BrandB Shoes 770,Shoes,BrandC,1689.16,449.73
771,BrandB Shoes 771,Dress,BrandC,1718.38,1734.68
772,BrandB Shoes 772,Sweater,BrandD,1034.19,655.97
773,BrandD Dress 773,Dress,BrandD,803.2,2537.62
774,BrandB Shoes 774,Jeans,BrandB,1517.68,2501.02
775,BrandE Skirt 775,T-Shirt,BrandE,678.27,2079
776,BrandD T-Shirt 776,T-Shirt,BrandA,1336.2,1193.14
777,BrandC Shirt 777,Sneakers,BrandB,441.06,604.98
778,BrandE Sweater 778,Jeans,BrandA,1791.52,1446.34
779,BrandD Jacket 779,Sweater,BrandE,1217.51,1975.26
780,BrandC Shirt 780,Dress,BrandE,418.42,1986.5
781,BrandC Shorts 781,Shirt,BrandA,1990,2791.97
782,BrandB Jeans 782,Shirt,BrandC,1325.58,422.13
783,BrandB Shirt 783,Dress,BrandD,356.59,2336.17
784,BrandA Shirt 784,Shoes,BrandB,648.71,1298.6
785,BrandE Dress 785,Skirt,BrandE,1182.78,1282.75
786,BrandE Jeans 786,Shorts,BrandC,1787.51,2617.44
787,BrandA Shoes 787,T-Shirt,BrandB,521.42,2151.47
788,BrandA Dress 788,T-Shirt,BrandE,365.06,2218.47
789,BrandD Jacket 789,Jacket,BrandA,1669.79,2326.32
790,BrandA Sneakers 790,Shirt,BrandE,450.89,1239.13
791,BrandB Shorts 791,Shorts,BrandB,1550.04,2806.52
792,BrandA Jacket 792,Jacket,BrandD,1951.22,1112.83
793,BrandD Shirt 793,Shorts,BrandE,1559.84,2632.55
794,BrandA Shorts 794,Shoes,BrandE,1846.76,1801.15
795,BrandB Sweater 795,Shoes,BrandA,1647.42,2099.97
796,BrandA Sweater 796,Sneakers,BrandA,1503.92,1140.54
797,BrandC Jeans 797,Sweater,BrandD,1202.28,1672.64
798,BrandB Sneakers 798,Dress,BrandA,1889.15,2902.24
799,BrandD Sneakers 799,Shoes,BrandC,1927.85,2046.46
800,BrandD Shoes 800,Sweater,BrandE,1581.78,1341.1
801,BrandB Jeans 801,Shorts,BrandD,699.35,1212.1
802,BrandE Sweater 802,Jacket,BrandC,725.64,568.11
803,BrandD Sneakers 803,Shoes,BrandA,1689.74,1589.35
804,BrandB Jeans 804,Dress,BrandA,1755.35,1607.8
805,BrandC Dress 805,Shirt,BrandA,391.21,1070.2
806,BrandD Jeans 806,Skirt,BrandD,957.63,1920.87
807,BrandA Dress 807,Skirt,BrandC,1350.61,1927.63
808,BrandC Sweater 808,Sweater,BrandC,605.53,2959.88
809,BrandE Dress 809,Shorts,BrandC,1288.69,2371.77
810,BrandE Shoes 810,Sweater,BrandE,328.39,1520.9
811,BrandD Shorts 811,Sneakers,BrandB,1856.94,925.63
812,BrandC Jeans 812,Dress,BrandB,1251.92,1911.46
813,BrandA Sweater 813,Shirt,BrandE,1047.74,2928.95
814,BrandA Skirt 814,Shirt,BrandA,964.94,2803.57
815,BrandE Shorts 815,Shoes,BrandC,573.95,892.29
816,BrandC Shirt 816,Dress,BrandA,1790,1776.95
817,BrandC Shorts 817,Skirt,BrandC,685.88,545.43
818,BrandE Shoes 818,Dress,BrandA,1044.59,1219.29
819,BrandB Sweater 819,Shoes,BrandC,1717.96,1119.99
820,BrandA Shorts 820,Shirt,BrandB,1586.62,1813.58
821,BrandE Jacket 821,Skirt,BrandA,1615.83,2136.12
822,BrandB Jeans 822,Sweater,BrandC,495.92,1110.39
823,BrandC Jeans 823,Shorts,BrandA,620.91,661.85
824,BrandC Sneakers 824,Shoes,BrandA,733.7,2235.6
825,BrandB Sweater 825,Sweater,BrandA,1097.73,663.76
826,BrandD Shorts 826,Dress,BrandA,1144.15,2387.43
827,BrandB Jacket 827,Jacket,BrandE,424.6,2737.18
828,BrandC Sweater 828,Sweater,BrandE,563.49,1514.71
829,BrandA Dress 829,Jeans,BrandD,1352.22,2212.91
830,BrandD Skirt 830,Jacket,BrandB,1407.63,806.01
831,BrandC Dress 831,Dress,BrandD,819.83,2619.7
832,BrandD Shorts 832,Shorts,BrandB,1184.86,1613.25
833,BrandC Sneakers 833,Shoes,BrandA,1004.79,2030.48
834,BrandB Sweater 834,Jacket,BrandA,1698.31,1193.47
835,BrandA Sneakers 835,Shirt,BrandE,1527.91,1681.3
836,BrandE T-Shirt 836,Skirt,BrandE,360.69,2188.26
837,BrandE Dress 837,Shorts,BrandC,1425.68,1629.98
838,BrandB Sweater 838,Jacket,BrandE,1099.59,644.81
839,BrandE Sweater 839,Jeans,BrandE,1108.49,2293.8
840,BrandC Shirt 840,Shirt,BrandE,348.76,847.93
841,BrandD Jacket 841,Shorts,BrandC,877.06,2011.74
842,BrandE T-Shirt 842,Shorts,BrandE,1617.82,536.01
843,BrandB Sweater 843,Shoes,BrandE,1348.53,1845
844,BrandA Sneakers 844,Jeans,BrandD,783.45,2065.67
845,BrandD Sneakers 845,Sneakers,BrandB,1821.84,1934.95
846,BrandC Dress 846,Sneakers,BrandB,1362.62,2365.85
847,BrandE Shorts 847,Sneakers,BrandC,1552.55,1401.29
848,BrandC Skirt 848,Jacket,BrandB,1550.27,1221.57
849,BrandC Shorts 849,Shoes,BrandD,727.65,1515.54
850,BrandD Jacket 850,Jacket,BrandD,1197.87,1516.93
851,BrandC Shirt 851,Shirt,BrandA,1507.94,2458.68
852,BrandE Jeans 852,Dress,BrandE,1596.34,2353.03
853,BrandB Sneakers 853,T-Shirt,BrandB,1009.26,1360.89
854,BrandC Skirt 854,Skirt,BrandC,1996.68,722.09
855,BrandA Jacket 855,Sneakers,BrandD,516.98,2492.11
